time, light, accx, accy, accz,
59.04, 1.37474, -0.0766885, 0.0195844, 9.87081, 
59.072, 1.37234, 0.074886, 0.0825161, 9.8492, 
59.104, 1.37743, -0.0778203, 0.0364985, 9.79687, 
59.136, 1.3789, -0.00853428, -0.137608, 9.7195, 
59.168, 1.37931, -0.0458626, -0.0237225, 9.80282, 
59.2, 1.37998, 0.063721, 0.0878446, 9.85112, 
59.232, 1.37574, 0.00499999, 0.019315, 9.77425, 
59.264, 1.37162, -0.0407322, 0.0580047, 9.85439, 
59.296, 1.37714, 0.0369957, -0.0132328, 9.7316, 
59.328, 1.37171, 0.00479615, -0.0858178, 9.82481, 
59.36, 1.37615, 0.0292061, -0.0047746, 9.79087, 
59.392, 1.38019, -0.0409678, -0.00886516, 9.78904, 
59.424, 1.38153, -0.0189166, -0.0514072, 9.71114, 
59.456, 1.38102, -0.0658176, -0.0935565, 9.89297, 
59.488, 1.38152, -0.0780707, 0.0205564, 9.7213, 
59.52, 1.37611, 0.0329784, -0.069953, 9.88909, 
59.552, 1.37655, 0.0376578, -0.108536, 9.86872, 
59.584, 1.37178, 0.0448981, 0.015955, 9.82196, 
59.616, 1.37386, -0.0112779, -0.0265307, 9.75493, 
59.648, 1.37245, 0.0280545, 0.00140446, 9.83112, 
59.68, 1.37628, -0.00995464, 0.0546684, 9.80827, 
59.712, 1.37165, -0.03221, -0.00699469, 9.86229, 
59.744, 1.38259, 0.00509737, -0.0462696, 9.80497, 
59.776, 1.37994, 0.0383225, 0.0259778, 9.74061, 
59.808, 1.37542, -0.0591925, -0.000909499, 9.72706, 
59.84, 1.3728, -0.0589731, 0.0395576, 9.72723, 
59.872, 1.38166, -0.00645243, -0.0726054, 9.90095, 
59.904, 1.37202, -0.0459384, 0.00296948, 9.80518, 
59.936, 1.37502, 0.0420951, 0.0316064, 9.76627, 
59.968, 1.37592, 0.0758607, -0.0176994, 9.8668, 
60, 1.37777, -0.0408492, -0.0634936, 9.87187, 
60.032, 1.37743, -0.0309048, -0.0153199, 9.8054, 
60.064, 1.38023, -0.0208007, -0.0149441, 9.90716, 
60.096, 1.38048, -0.0300778, 0.0549837, 9.9168, 
60.128, 1.37191, 0.00729499, -0.0103501, 9.82793, 
60.16, 1.38245, -0.0874005, -0.037756, 9.79057, 
60.192, 1.37867, 0.0920372, -0.0238643, 9.84288, 
60.224, 1.38089, 0.0286863, 0.071023, 9.84196, 
60.256, 1.38073, 0.0976741, 0.0351036, 9.93993, 
60.288, 1.37362, 0.0434702, 0.00289525, 9.7391, 
60.32, 1.37625, 0.0992609, -0.0850362, 9.82506, 
60.352, 1.37933, 0.0750759, -0.0342426, 9.87116, 
60.384, 1.38207, 0.0436719, 0.0078645, 9.79221, 
60.416, 1.37185, -0.0335509, -0.0536801, 9.79258, 
60.448, 1.3711, -0.039784, -0.0186662, 9.8449, 
60.48, 1.37853, 0.0167803, 0.0533866, 9.80746, 
60.512, 1.37795, -0.0281227, -0.0209657, 9.87214, 
60.544, 1.37766, -0.0309862, -0.0511001, 9.85327, 
60.576, 1.37209, 0.0410198, -0.0330781, 9.74054, 
60.608, 1.37314, 0.0535915, -0.0553279, 9.81279, 
60.64, 1.38074, 0.063463, 0.0355897, 9.88037, 
60.672, 1.3761, -0.0231184, 0.00414864, 9.83454, 
60.704, 1.37115, -0.080752, 0.0313793, 9.80108, 
60.736, 1.37439, 0.011883, 0.0797107, 9.82561, 
60.768, 1.37123, -0.0361776, -0.0886918, 9.87394, 
60.8, 1.37612, 0.0138877, -0.068533, 9.82821, 
60.832, 1.37767, 0.0210175, -0.0476448, 9.87759, 
60.864, 1.37739, 0.00953269, 0.0281436, 9.83651, 
60.896, 1.37618, 0.0359514, 0.0179725, 9.73255, 
60.928, 1.37273, -0.098345, -0.0217342, 9.77706, 
60.96, 1.3713, 0.0450699, -0.0295277, 9.81804, 
60.992, 1.37161, -0.0924595, -0.0574424, 9.77309, 
61.024, 1.37982, -0.00103078, -0.0629431, 9.81024, 
61.056, 1.37881, 0.00446402, -0.0236598, 9.77785, 
61.088, 1.3758, -0.0304122, -0.0189098, 9.87883, 
61.12, 1.37296, -0.0298763, -0.0142279, 9.8366, 
61.152, 1.38283, -0.0324499, -0.0403759, 9.87434, 
61.184, 1.3801, -0.00606919, 0.00740011, 9.77899, 
61.216, 1.37917, -0.0875379, -0.0390295, 9.69766, 
61.248, 1.37852, -0.0373115, -0.00751924, 9.85358, 
61.28, 1.37598, 0.0726065, 0.0209874, 9.87465, 
61.312, 1.3779, -0.0631443, -0.0645314, 9.88984, 
61.344, 1.37377, 0.0475215, 0.0015868, 9.83799, 
61.376, 1.37262, -0.0437373, -0.0375293, 9.72231, 
61.408, 1.37375, 0.0137093, -0.0583041, 9.79257, 
61.44, 1.37728, 0.0421752, 0.0290283, 9.73131, 
61.472, 1.37297, -0.00738548, -0.0426489, 9.85644, 
61.504, 1.38306, 0.00490256, 0.0443002, 9.93038, 
61.536, 1.38309, 0.002243, 0.028708, 9.87015, 
61.568, 1.3821, -0.00304342, 0.0675591, 9.82642, 
61.6, 1.3804, -0.018866, -0.0712755, 9.83899, 
61.632, 1.38142, 0.0441209, -0.0529694, 9.77523, 
61.664, 1.37639, 0.0341003, -0.0128475, 9.88702, 
61.696, 1.37806, 0.0544064, 0.0581705, 9.9171, 
61.728, 1.38263, -0.0660831, -0.0551795, 9.75807, 
61.76, 1.37984, -0.0850423, 0.0117348, 9.81354, 
61.792, 1.38086, -0.0274173, -0.0401367, 9.7953, 
61.824, 1.37361, -0.0245952, 0.0363048, 9.87329, 
61.856, 1.37386, 0.0304665, -0.039344, 9.79113, 
61.888, 1.37961, 0.0267631, -0.0634948, 9.76752, 
61.92, 1.37636, -0.0403908, -0.0283259, 9.74932, 
61.952, 1.37495, -0.061446, -0.00766551, 9.77634, 
61.984, 1.38091, -0.0344621, 0.0182663, 9.87243, 
62.016, 1.38055, 0.0253617, 0.00894928, 9.80611, 
62.048, 1.38095, 0.0278759, 0.0148675, 9.72123, 
62.08, 1.38343, 0.0617157, -0.0226269, 9.7489, 
62.112, 1.37159, -0.0412803, 0.0140172, 9.82668, 
62.144, 1.37797, -0.0232695, -0.0749836, 9.84309, 
62.176, 1.37199, 0.00546417, -0.0889056, 9.80521, 
62.208, 1.37942, -0.101149, -0.0429286, 9.75596, 
62.24, 1.37292, 0.0118154, 0.0192706, 9.90421, 
62.272, 1.38159, 0.114747, 0.0763824, 9.69901, 
62.304, 1.38292, 0.0108646, 0.0526948, 9.79532, 
62.336, 1.38241, -0.00795813, 0.0462002, 9.87468, 
62.368, 1.37566, -0.0572092, -0.00243062, 9.77382, 
62.4, 1.37226, 0.0338295, 0.0195896, 9.86049, 
62.432, 1.37156, 0.140362, -0.0750898, 9.78472, 
62.464, 1.37809, -0.0181346, -0.0407037, 9.83188, 
62.496, 1.374, 0.0597053, -0.000389788, 9.7834, 
62.528, 1.3769, 0.00673775, -0.0418942, 9.79342, 
62.56, 1.37416, -0.0160244, 0.0255016, 9.83878, 
62.592, 1.37505, 0.112699, 0.0291761, 9.76173, 
62.624, 1.37871, -0.0431878, 0.00548673, 9.85013, 
62.656, 1.37761, -0.0234184, 0.0114539, 9.82022, 
62.688, 1.38135, 0.0516024, 0.0284701, 9.71392, 
62.72, 1.37147, 0.0193993, 0.0638772, 9.76794, 
62.752, 1.37479, 0.100487, -0.0461884, 9.90031, 
62.784, 1.37695, -0.00451336, -0.0359381, 9.80573, 
62.816, 1.37299, -0.0165136, -0.0569088, 9.89889, 
62.848, 1.38033, -0.00282311, -0.137764, 9.84701, 
62.88, 1.37524, -0.0283581, 0.0670124, 9.80389, 
62.912, 1.37278, -0.065296, -0.0140995, 9.73783, 
62.944, 1.37247, 0.0432388, -0.0380719, 9.79944, 
62.976, 1.37749, -0.0184651, 0.0808456, 9.84128, 
63.008, 1.37288, 0.0428593, 0.0312014, 9.84469, 
63.04, 1.37734, -0.0208249, -0.0719197, 9.86145, 
63.072, 1.37778, -0.121646, 0.0174104, 9.74077, 
63.104, 1.37234, -0.0172733, -0.032618, 9.89269, 
63.136, 1.37692, 0.0135734, 0.0161299, 9.79209, 
63.168, 1.38192, -0.00454177, 0.0242676, 9.89419, 
63.2, 1.37747, -0.0380242, 0.0371448, 9.83016, 
63.232, 1.37306, -0.00938249, -0.0745974, 9.79753, 
63.264, 1.37547, 0.00107446, -0.0540718, 9.82357, 
63.296, 1.37962, -0.010058, -0.00536494, 9.68315, 
63.328, 1.37942, -0.065194, -0.0922379, 9.74006, 
63.36, 1.37763, 0.0980986, 0.112491, 9.81896, 
63.392, 1.38087, -0.00560021, -0.0516182, 9.78247, 
63.424, 1.3736, -0.0359643, 0.100782, 9.84491, 
63.456, 1.38244, -0.0427762, 0.000246529, 9.78307, 
63.488, 1.3718, -0.0883791, -0.0355488, 9.77594, 
63.52, 1.37602, -0.0478932, -0.0504894, 9.7387, 
63.552, 1.37559, -0.0503596, 0.0398377, 9.75995, 
63.584, 1.37165, -0.127505, -0.0594564, 9.89205, 
63.616, 1.37898, -0.0354361, -0.0500642, 9.79321, 
63.648, 1.37324, -0.012967, -0.0252372, 9.88509, 
63.68, 1.38215, 0.0101252, -0.019947, 9.88491, 
63.712, 1.37371, -0.0680696, 0.0991428, 9.82721, 
63.744, 1.38292, 0.0462944, -0.0779895, 9.89284, 
63.776, 1.37734, -0.0723853, 0.0417315, 9.80055, 
63.808, 1.37281, -0.0288429, -0.0699355, 9.78058, 
63.84, 1.3799, -0.0342962, -0.0434192, 9.70934, 
63.872, 1.38195, -0.0584896, 0.0627799, 9.74665, 
63.904, 1.38314, -0.107954, 0.049898, 9.9142, 
63.936, 1.37317, -0.0939139, 0.0237045, 9.83046, 
63.968, 1.37452, 0.0160839, -7.23253e-06, 9.72719, 
64, 1.37931, 0.0278634, 0.0124674, 9.78899, 
64.032, 1.37731, 0.0154306, 0.00777306, 9.82131, 
64.064, 1.3772, -0.0200956, -0.0430517, 9.8281, 
64.096, 1.37485, -0.0110104, 0.0362613, 9.85392, 
64.128, 1.3791, 0.0709351, 0.00808221, 9.78664, 
64.16, 1.3771, 0.0768287, 0.0778683, 9.82669, 
64.192, 1.37906, -0.0675827, -0.0173255, 9.80424, 
64.224, 1.37567, 0.0375315, -0.0244366, 9.81542, 
64.256, 1.3711, -0.0498666, -0.0414409, 9.82197, 
64.288, 1.37227, -0.0149956, 0.0174257, 9.93925, 
64.32, 1.3768, 0.0185903, -0.0990266, 9.85309, 
64.352, 1.38005, -0.0482319, 0.0591279, 9.78362, 
64.384, 1.38175, 0.0784853, -0.0267514, 9.80865, 
64.416, 1.38211, -0.0163742, -0.0120036, 9.74566, 
64.448, 1.38283, -0.0499131, 0.0614033, 9.81498, 
64.48, 1.37891, 0.00427016, 0.0312104, 9.75722, 
64.512, 1.38077, 0.0185707, 0.105125, 9.83153, 
64.544, 1.37963, -0.0458343, -0.0702986, 9.73045, 
64.576, 1.38195, -0.0703562, 0.0670847, 9.76502, 
64.608, 1.37515, -0.00741887, 0.0349871, 9.95547, 
64.64, 1.37695, 0.0558354, -0.0498367, 9.89102, 
64.672, 1.38038, 0.0186167, -0.0413163, 9.83504, 
64.704, 1.3756, -0.0433531, -0.0160023, 9.74491, 
64.736, 1.37417, -0.0507742, 0.0676593, 9.83682, 
64.768, 1.37365, 0.0457458, -0.00302743, 9.76456, 
64.8, 1.38053, -0.0283439, -0.0300073, 9.87232, 
64.832, 1.37248, -0.0498944, -0.0188138, 9.83242, 
64.864, 1.37297, -0.00470483, 0.0578029, 9.81041, 
64.896, 1.38011, 0.0485395, 0.0163797, 9.81285, 
64.928, 1.37249, -0.0261552, 0.0375706, 9.89791, 
64.96, 1.37943, -0.144346, 0.0221568, 9.88319, 
64.992, 1.37654, -0.0230839, -0.10856, 9.83327, 
65.024, 1.37143, 0.0431653, -0.0812119, 9.82684, 
65.056, 1.37809, 0.0270232, -0.0347016, 9.74968, 
65.088, 1.37391, -0.00965991, 0.00372122, 9.80628, 
65.12, 1.37959, 0.0654648, 0.0693864, 9.74291, 
65.152, 1.37958, 0.030447, 0.0159439, 9.82624, 
65.184, 1.37179, -0.0190777, -0.00472668, 9.71463, 
65.216, 1.37673, -0.036348, 0.0467722, 9.86079, 
65.248, 1.37452, -0.070058, 0.0054573, 9.86346, 
65.28, 1.37237, 0.0677016, 0.0384175, 9.80802, 
65.312, 1.37787, -0.0477583, -0.0243177, 9.85564, 
65.344, 1.37323, -0.0436124, 0.0489301, 9.82627, 
65.376, 1.38112, -0.0623626, 0.0623584, 9.8548, 
65.408, 1.38047, -0.0116666, 0.0390471, 9.83158, 
65.44, 1.37322, 0.0122801, -0.0538226, 9.74091, 
65.472, 1.3769, 0.00468241, 0.0644319, 9.78048, 
65.504, 1.37821, -0.0261489, -0.0386936, 9.8803, 
65.536, 1.37224, 0.000412714, 0.134968, 9.84298, 
65.568, 1.37321, -0.0183937, 0.050035, 9.73014, 
65.6, 1.37217, -0.030108, 0.00889644, 9.81024, 
65.632, 1.37786, -0.0423283, -0.0343376, 9.82237, 
65.664, 1.37798, 0.0311201, -0.0261573, 9.8584, 
65.696, 1.37711, -0.0622742, -0.0195523, 9.7674, 
65.728, 1.38164, 0.0657277, -0.000904544, 9.86351, 
65.76, 1.3834, 0.00630748, -0.0652381, 9.78951, 
65.792, 1.37834, 0.0120079, -0.00309729, 9.77096, 
65.824, 1.37474, 0.0249833, -0.0495999, 9.79214, 
65.856, 1.37285, 0.0765665, -0.0162121, 9.81601, 
65.888, 1.37129, 0.0625385, -0.0906124, 9.76251, 
65.92, 1.38156, -0.0257068, -0.0194138, 9.77427, 
65.952, 1.38339, -0.0597955, 0.00423716, 9.86885, 
65.984, 1.38325, 0.000937251, 0.0468556, 9.84869, 
66.016, 1.37569, 0.0170545, 0.0466894, 9.77342, 
66.048, 1.38241, -0.0696215, -0.111048, 9.80278, 
66.08, 1.37529, 0.0286461, 0.00806427, 9.77209, 
66.112, 1.37591, -0.00716028, -0.00931107, 9.88609, 
66.144, 1.37446, 0.0524286, -0.0215328, 9.82847, 
66.176, 1.3828, -0.0111235, 0.0204411, 9.86078, 
66.208, 1.38275, -0.0644954, -0.0028362, 9.89549, 
66.24, 1.37504, -0.00713228, 0.00730812, 9.77338, 
66.272, 1.37997, -0.0051061, -0.0139356, 9.79023, 
66.304, 1.37885, -0.0261945, 0.0156467, 9.83605, 
66.336, 1.37818, 0.0411457, 0.00276024, 9.79853, 
66.368, 1.37547, 0.0257781, 0.0242634, 9.82474, 
66.4, 1.37813, 0.0614094, -0.0464536, 9.77474, 
66.432, 1.37377, -0.0644373, -0.0608165, 9.86871, 
66.464, 1.37452, 0.00515734, 0.0256769, 9.82123, 
66.496, 1.37251, -0.0191516, 0.0185293, 9.82459, 
66.528, 1.37323, -0.00108595, 0.0966212, 9.83308, 
66.56, 1.38224, 0.0865607, -0.0277737, 9.75694, 
66.592, 1.37568, -0.0585774, 0.0385359, 9.77914, 
66.624, 1.37925, -0.0208423, 0.0186403, 9.80699, 
66.656, 1.38255, 0.034409, -0.0344817, 9.90459, 
66.688, 1.37478, -0.00371164, -0.0120259, 9.82143, 
66.72, 1.38137, 0.0532853, 0.0105273, 9.72733, 
66.752, 1.37746, 0.0308069, 0.0401459, 9.73203, 
66.784, 1.38175, 0.0326908, -0.024411, 9.87211, 
66.816, 1.38308, -0.0414743, 0.0640133, 9.81615, 
66.848, 1.37168, -0.0178945, 0.036366, 9.73308, 
66.88, 1.3817, 0.00276018, -0.0242015, 9.81503, 
66.912, 1.37197, 0.0498686, 0.108538, 9.80781, 
66.944, 1.37257, -0.0370048, -0.0257341, 9.84298, 
66.976, 1.37708, 0.0644278, 0.0712538, 9.82704, 
67.008, 1.3756, 0.0458966, 0.134691, 9.76178, 
67.04, 1.38278, -0.0561282, 0.0130671, 9.72257, 
67.072, 1.38136, 0.00571968, 0.00871122, 9.76127, 
67.104, 1.38012, -0.0398327, -0.0172901, 9.77706, 
67.136, 1.38132, 0.0383678, 0.158005, 9.85322, 
67.168, 1.37689, -0.0538035, -0.0107067, 9.82538, 
67.2, 1.38306, -0.0585094, 0.00982257, 9.78308, 
67.232, 1.37351, 0.00817156, 0.0556785, 9.81111, 
67.264, 1.38328, 0.0256159, -0.0400915, 9.81691, 
67.296, 1.38342, -0.06667, 0.0086088, 9.78854, 
67.328, 1.37583, 0.0795617, -0.00527979, 9.83571, 
67.36, 1.37211, 0.0354373, -0.036097, 9.82373, 
67.392, 1.37846, -0.0587989, -0.00745399, 9.85315, 
67.424, 1.38073, -0.00298094, -0.0198075, 9.80661, 
67.456, 1.37586, -0.0854645, 0.0232868, 9.85413, 
67.488, 1.37158, 0.0112627, 0.00311556, 9.88975, 
67.52, 1.37854, -0.0893489, 0.0193173, 9.83766, 
67.552, 1.37169, 0.0119015, 0.0188952, 9.89938, 
67.584, 1.37696, 0.00219295, -0.0828755, 9.86315, 
67.616, 1.38261, 0.0731003, 0.0210982, 9.7759, 
67.648, 1.37616, 0.0862725, 0.119444, 9.82421, 
67.68, 1.37823, -0.0796422, 0.0125482, 9.81099, 
67.712, 1.37697, -0.0260467, 0.0439286, 9.79051, 
67.744, 1.3788, 0.0360813, -0.00405, 9.83414, 
67.776, 1.38296, 0.0208196, -0.0308359, 9.7802, 
67.808, 1.37389, -0.116504, -0.0148375, 9.77561, 
67.84, 1.37317, 0.0747312, 0.0173619, 9.79974, 
67.872, 1.37953, -0.0169827, 0.0657962, 9.74396, 
67.904, 1.3732, -0.00716385, -0.0702759, 9.87347, 
67.936, 1.38302, -0.0313667, -0.0520524, 9.89877, 
67.968, 1.38323, -0.0681571, 0.00534841, 9.84308, 
68, 1.3754, -0.02236, 0.010309, 9.77118, 
68.032, 1.37908, -0.0428423, -0.00192624, 9.78477, 
68.064, 1.38127, -0.028627, -0.0530939, 9.83489, 
68.096, 1.37953, 0.00747231, -0.0902332, 9.80175, 
68.128, 1.38015, 0.0269116, -0.0215261, 9.81592, 
68.16, 1.37933, 0.0617641, 0.0834727, 9.72284, 
68.192, 1.38029, 0.0228699, -0.0252561, 9.801, 
68.224, 1.37652, 0.0405016, -0.0259606, 9.83631, 
68.256, 1.3801, 0.0410554, -0.0417741, 9.75022, 
68.288, 1.3729, 0.0228572, 0.0753194, 9.80174, 
68.32, 1.37853, -0.0489909, -0.0245866, 9.87103, 
68.352, 1.37777, -0.06222, -0.0361493, 9.80945, 
68.384, 1.37542, -0.0500266, -0.0430421, 9.78609, 
68.416, 1.37849, -0.0362802, -0.0703479, 9.81704, 
68.448, 1.38233, 0.00353741, -0.0501345, 9.7265, 
68.48, 1.37253, 0.0363231, 0.0401956, 9.78006, 
68.512, 1.38132, 0.102754, 0.0341554, 9.87495, 
68.544, 1.37148, -0.061802, -0.0238579, 9.83951, 
68.576, 1.37138, -0.0272039, -0.0210986, 9.80829, 
68.608, 1.37834, 0.0817757, -0.0451353, 9.82245, 
68.64, 1.38296, -0.073456, -0.0594604, 9.79979, 
68.672, 1.37605, 0.0123844, -0.0319083, 9.72179, 
68.704, 1.37461, 0.045592, 0.0244861, 9.81139, 
68.736, 1.3812, -0.0851884, 0.0509177, 9.8187, 
68.768, 1.37474, 0.0140782, 0.0161245, 9.71142, 
68.8, 1.3826, -0.0113285, -0.0359888, 9.8253, 
68.832, 1.37125, -0.0457897, -0.0201013, 9.77613, 
68.864, 1.3816, -0.0226246, -0.00568215, 9.75332, 
68.896, 1.37122, 0.00682663, 0.0454234, 9.90378, 
68.928, 1.37404, 0.0278838, 0.0298273, 9.74059, 
68.96, 1.37523, 0.0625393, -0.0433009, 9.82912, 
68.992, 1.373, -0.00589776, 0.0145059, 9.84694, 
69.024, 1.37481, -0.038752, 0.0280672, 9.78217, 
69.056, 1.37577, -0.00909114, 0.000864236, 9.81173, 
69.088, 1.37421, 0.0687581, -0.0724757, 9.88085, 
69.12, 1.37867, 0.0398637, -0.0686169, 9.87255, 
69.152, 1.37384, -0.0302857, 0.0489507, 9.8597, 
69.184, 1.37372, -0.0286294, 0.00912677, 9.77466, 
69.216, 1.37759, -0.017854, -0.0296234, 9.79533, 
69.248, 1.38145, 0.10441, 0.0234999, 9.9425, 
69.28, 1.37916, 0.0249962, -0.0110632, 9.8103, 
69.312, 1.38031, -0.0763342, 0.0423142, 9.78172, 
69.344, 1.37389, -0.0494899, -0.0179965, 9.78707, 
69.376, 1.37752, -0.0387577, -0.0281748, 9.89074, 
69.408, 1.37566, -0.0274945, 0.0150266, 9.82408, 
69.44, 1.37632, 0.0537446, 0.0249022, 9.76552, 
69.472, 1.37482, -0.128823, 0.0185441, 9.77247, 
69.504, 1.37317, -0.0255093, -0.0389827, 9.75821, 
69.536, 1.38225, -0.00586123, -0.0386649, 9.82373, 
69.568, 1.37313, -0.0223415, -0.00643234, 9.8335, 
69.6, 1.3778, 0.0155178, 0.0425222, 9.76035, 
69.632, 1.37877, -0.0752684, -0.0750223, 9.83206, 
69.664, 1.37936, 0.0968697, 0.0351316, 9.79842, 
69.696, 1.38224, 0.00792499, 0.00551599, 9.85293, 
69.728, 1.37577, 0.00435532, -0.0252251, 9.75529, 
69.76, 1.38009, 0.0117844, -0.0314438, 9.85131, 
69.792, 1.37835, -0.0707516, -0.0190298, 9.89544, 
69.824, 1.37298, -0.107104, -0.00705694, 9.85833, 
69.856, 1.38093, 0.0280107, 0.0787552, 9.81422, 
69.888, 1.37789, -0.0333946, -0.048088, 9.77719, 
69.92, 1.38223, -0.0782446, 0.017371, 9.72259, 
69.952, 1.3745, 0.0274639, -0.122164, 9.82983, 
69.984, 1.38174, 0.0396457, 0.144556, 9.9004, 
70.016, 1.37629, 0.0951213, 0.0256318, 9.76004, 
70.048, 1.37453, -0.0798381, -0.00680093, 9.81417, 
70.08, 1.37538, 0.0532826, 0.0575875, 9.85687, 
70.112, 1.3736, 0.0195221, -0.024243, 9.85878, 
70.144, 1.37208, -0.0236108, 0.0926782, 9.92241, 
70.176, 1.373, -0.0209643, -0.0446339, 9.80868, 
70.208, 1.37189, 0.0242385, 0.0370384, 9.76857, 
70.24, 1.38097, 0.0194206, 0.0558038, 9.82065, 
70.272, 1.37165, -0.0102287, -0.0321114, 9.76529, 
70.304, 1.37498, 0.0680407, 0.0352849, 9.75289, 
70.336, 1.37923, 0.0714363, -0.0330634, 9.79481, 
70.368, 1.38087, -0.0297361, -0.0503819, 9.88451, 
70.4, 1.37421, 0.0228768, -0.0447511, 9.84013, 
70.432, 1.37973, -0.0467003, 0.0323312, 9.9119, 
70.464, 1.37869, -0.0594929, -0.083453, 9.81233, 
70.496, 1.37964, 0.10871, -0.0528354, 9.85491, 
70.528, 1.37764, -0.0645094, -0.0812726, 9.8558, 
70.56, 1.37484, -0.0736867, 0.0609035, 9.84152, 
70.592, 1.37408, 0.0192713, 0.0790608, 9.80115, 
70.624, 1.3711, 0.024346, 0.019483, 9.87775, 
70.656, 1.38277, -0.0840975, -0.0142291, 9.79207, 
70.688, 1.3741, 0.0762618, -0.084769, 9.84664, 
70.72, 1.3725, 0.104662, 0.00168663, 9.81257, 
70.752, 1.38169, -0.0368052, -0.0433654, 9.76904, 
70.784, 1.37633, -0.0178193, -0.0685218, 9.81213, 
70.816, 1.37234, -0.0251313, -0.0342965, 9.84653, 
70.848, 1.37767, 0.0377662, -0.044603, 9.87104, 
70.88, 1.37726, -0.0574589, -0.0883029, 9.77314, 
70.912, 1.37855, 0.00147526, -0.0467254, 9.91323, 
70.944, 1.37784, 0.025887, -0.0166888, 9.76146, 
70.976, 1.37484, 0.0882854, -0.0231184, 9.83188, 
71.008, 1.37304, -0.0968029, -0.00349115, 9.86411, 
71.04, 1.37702, 0.0384965, 0.0505965, 9.87928, 
71.072, 1.3774, 0.0184461, 0.0493184, 9.7706, 
71.104, 1.37603, -0.09973, 0.0182743, 9.84841, 
71.136, 1.37186, 0.0633777, -0.0614396, 9.86401, 
71.168, 1.37714, 0.0317252, -0.113666, 9.79076, 
71.2, 1.37695, -0.0169139, -0.019835, 9.82569, 
71.232, 1.37226, -0.125173, 0.119253, 9.85982, 
71.264, 1.38046, 0.0560934, 0.0122672, 9.77575, 
71.296, 1.37186, -0.0871572, -0.00900155, 9.78518, 
71.328, 1.37479, -0.0481094, -0.0296639, 9.83638, 
71.36, 1.37443, 0.00196264, -0.0738265, 9.787, 
71.392, 1.38345, 0.127583, -0.000126156, 9.85815, 
71.424, 1.37573, -0.0728866, -0.0326902, 9.84265, 
71.456, 1.37359, 0.00198704, -0.0527309, 9.85232, 
71.488, 1.38283, 0.0214514, -0.129774, 9.79676, 
71.52, 1.38039, 0.0526538, -0.000350143, 9.82483, 
71.552, 1.37139, 0.101395, -0.0187166, 9.70817, 
71.584, 1.38256, 0.0159939, 0.0378969, 9.78239, 
71.616, 1.37682, -0.0218114, 0.000792812, 9.84327, 
71.648, 1.38292, 0.0227804, -0.00467647, 9.81015, 
71.68, 1.3722, -0.0164093, -0.011891, 9.80162, 
71.712, 1.3802, 0.063779, 0.0562077, 9.82313, 
71.744, 1.37715, 0.106038, -0.0284899, 9.79828, 
71.776, 1.38116, 0.119724, 0.00162387, 9.79774, 
71.808, 1.37945, -0.0976105, -0.0110251, 9.8009, 
71.84, 1.3711, -0.0102681, 0.0610926, 9.8246, 
71.872, 1.37501, -0.0801259, -0.0127049, 9.85291, 
71.904, 1.38309, -0.0387812, 0.00286366, 9.84721, 
71.936, 1.38074, 0.0409661, 0.0362776, 9.74299, 
71.968, 1.3827, 0.0341259, 0.0200484, 9.82995, 
72, 1.37209, 0.0174133, -8.31245e-05, 9.75306, 
72.032, 1.37337, 0.00957188, -8.06209e-05, 9.84977, 
72.064, 1.37416, -0.0187442, 6.539e-05, 9.79973, 
72.096, 1.37412, -0.00906529, -0.0918298, 9.82618, 
72.128, 1.37267, -0.098449, -0.01384, 9.80628, 
72.16, 1.38092, -0.0505739, -0.0163957, 9.80859, 
72.192, 1.38341, -0.00379849, -0.00483738, 9.79725, 
72.224, 1.37447, 0.0113449, -0.0943699, 9.84036, 
72.256, 1.38035, -0.0253492, 0.00354941, 9.90462, 
72.288, 1.37936, -0.0210664, 0.0679787, 9.80769, 
72.32, 1.37196, -0.0579134, -0.0716145, 9.78752, 
72.352, 1.37181, 0.0480491, 0.0255988, 9.76814, 
72.384, 1.38023, -0.0117889, -0.00351755, 9.73472, 
72.416, 1.37502, -0.0649818, 0.00383326, 9.76869, 
72.448, 1.37852, -0.00200752, -0.0417829, 9.77778, 
72.48, 1.38013, 0.0729606, -0.0529313, 9.71944, 
72.512, 1.37849, -0.0474855, 0.0249751, 9.85949, 
72.544, 1.37994, 0.00404169, -0.0722144, 9.89417, 
72.576, 1.38004, -0.0179284, -0.0154222, 9.74974, 
72.608, 1.37399, -0.0442404, 0.0349396, 9.75021, 
72.64, 1.37709, -0.00656023, 0.00160244, 9.73458, 
72.672, 1.37209, -0.0188947, -0.00682794, 9.85485, 
72.704, 1.37253, 0.0995784, -0.0137277, 9.7838, 
72.736, 1.37375, -0.0470496, -0.0288011, 9.75567, 
72.768, 1.37336, 0.0116776, -0.0268948, 9.70416, 
72.8, 1.37322, 0.0412159, -0.114364, 9.85048, 
72.832, 1.37624, -0.0549505, 0.00571032, 9.73447, 
72.864, 1.37453, 4.40475e-05, -0.0107019, 9.78048, 
72.896, 1.37187, -0.0155427, 0.0770006, 9.82534, 
72.928, 1.3724, -0.0444196, 0.0200835, 9.83966, 
72.96, 1.37314, -0.00997424, 0.0174457, 9.84663, 
72.992, 1.38299, 0.0164492, 0.0178263, 9.83649, 
73.024, 1.38326, -0.103756, -0.0102073, 9.79045, 
73.056, 1.38129, 0.00648567, -0.081069, 9.81166, 
73.088, 1.37833, -0.0371174, -0.00625097, 9.90263, 
