time, x, y, heading, vel_x, vel_y, vel_heading,
20.2, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, 1.86559e-16, -3.14884e-16, 
20.208, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.44234e-15, 1.41243e-16, -1.01644e-16, 
20.216, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.08998e-15, 6.05629e-17, 4.12717e-16, 
20.224, -5.67521e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, -4.62692e-16, -5.46548e-16, 
20.232, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 1.09479e-16, 3.00061e-16, 
20.24, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, 2.37593e-16, -1.50137e-16, 
20.248, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, -6.04146e-16, -6.82073e-16, 
20.256, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, 2.95191e-16, -2.55169e-16, 
20.264, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, 8.80914e-17, -6.23628e-16, 
20.272, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, 1.81265e-16, -1.14561e-16, 
20.28, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -5.01867e-16, -1.69407e-17, 
20.288, -5.67521e-10, -4.41073e-08, 1.22376e-05, 3.7676e-15, 2.1197e-16, -5.16267e-16, 
20.296, -5.6752e-10, -4.41073e-08, 1.22376e-05, 4.05221e-15, 1.86135e-16, -6.2511e-16, 
20.304, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 3.30343e-16, 6.27228e-16, 
20.312, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, -4.7095e-16, 6.90755e-16, 
20.32, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 2.96885e-16, 3.06414e-16, 
20.328, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.75405e-15, -4.29446e-16, -3.73542e-16, 
20.336, -5.6752e-10, -4.41073e-08, 1.22376e-05, 4.09286e-15, 2.53263e-16, -6.77203e-16, 
20.344, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, 2.23405e-16, 6.34428e-16, 
20.352, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.37458e-15, 2.92862e-16, 5.89535e-16, 
20.36, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.08998e-15, -5.39984e-16, 2.90532e-16, 
20.368, -5.6752e-10, -4.41073e-08, 1.22376e-05, 4.05221e-15, 2.25946e-16, -4.95514e-16, 
20.376, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, -5.14361e-16, 3.28437e-16, 
20.384, -5.6752e-10, -4.41073e-08, 1.22376e-05, 4.05221e-15, 4.15046e-16, -3.88365e-16, 
20.392, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.04932e-15, 1.99476e-16, 9.70276e-16, 
20.4, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.40168e-15, -4.67139e-16, 5.27278e-17, 
20.408, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.07642e-15, 2.35475e-16, 6.5158e-16, 
20.416, -5.6752e-10, -4.41073e-08, 1.22376e-05, 4.06576e-15, 1.50772e-16, -4.11234e-16, 
20.424, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.06287e-15, -4.67774e-16, 4.4321e-16, 
20.432, -5.6752e-10, -4.41073e-08, 1.22376e-05, 3.38813e-15, 3.34154e-16, 2.25523e-16, 
